pref_id,year,pop_total
CHN.13.13_1,2020,5567804
CHN.13.14_1,2020,2357308.25
CHN.13.15_1,2020,1007516.6875
CHN.13.16_1,2020,4646388.5
CHN.13.17_1,2020,4111233
CHN.14.1_1,2020,5992329
CHN.14.2_1,2020,8435192
CHN.14.3_1,2020,4831856
CHN.14.4_1,2020,7657151
CHN.14.5_1,2020,4894663
CHN.14.6_1,2020,3778209.75
CHN.14.7_1,2020,7720280
CHN.14.8_1,2020,2930718.25
CHN.14.9_1,2020,2632820.25
CHN.14.10_1,2020,4457334
CHN.14.11_1,2020,4546922.5
CHN.14.12_1,2020,6500500.5
CHN.14.13_1,2020,1486648.5
CHN.14.14_1,2020,4228957
CHN.15.1_1,2020,5607847
CHN.15.2_1,2020,4841775
CHN.15.3_1,2020,4294283.5
CHN.15.4_1,2020,10982340
CHN.15.5_1,2020,7087928.5
CHN.15.6_1,2020,4445498
CHN.15.7_1,2020,13664982
CHN.15.8_1,2020,4795370
CHN.15.9_1,2020,8199157
CHN.15.10_1,2020,8332220.5
CHN.15.11_1,2020,6680327
CHN.15.12_1,2020,4490760
CHN.15.13_1,2020,3629681
CHN.16.1_1,2020,4444729
CHN.16.2_1,2020,9588424
CHN.16.3_1,2020,5457077
CHN.16.4_1,2020,1743306.25
CHN.16.5_1,2020,5677304.5
CHN.16.6_1,2020,6514935.5
CHN.16.7_1,2020,1967689.875
CHN.16.8_1,2020,7456317
CHN.16.9_1,2020,1214738.375
CHN.16.10_1,2020,6064679.5
CHN.16.11_1,2020,1249967
CHN.17.1_1,2020,2083039.5
CHN.17.2_1,2020,1272044.125
CHN.17.3_1,2020,8291612
CHN.17.4_1,2020,4512682
CHN.17.5_1,2020,1137406.875
CHN.17.6_1,2020,3485460
CHN.17.7_1,2020,3109428
CHN.17.8_1,2020,2323163
CHN.17.9_1,2020,2354116
CHN.18.1_1,2020,3701926.25
CHN.18.2_1,2020,1878781.375
CHN.18.3_1,2020,2939209.5
CHN.18.4_1,2020,7647541
CHN.18.5_1,2020,2520520.5
CHN.18.6_1,2020,2034048.5
CHN.18.7_1,2020,1715822.5
CHN.18.8_1,2020,2661587.25
CHN.18.9_1,2020,3214188
CHN.18.10_1,2020,1961673.875
CHN.18.11_1,2020,1644473.5
CHN.18.12_1,2020,9218715
CHN.18.13_1,2020,5175552
CHN.19.1_1,2020,322238.5625
CHN.19.2_1,2020,2792447.25
CHN.19.3_1,2020,1634120.875
CHN.19.4_1,2020,4247044
CHN.19.5_1,2020,3750367.75
CHN.19.6_1,2020,2671568.5
CHN.19.7_1,2020,2863101
CHN.19.8_1,2020,3364241
CHN.19.9_1,2020,2007538.25
CHN.19.10_1,2020,592496.0625
CHN.19.11_1,2020,1099281.125
CHN.19.12_1,2020,1560467.875
CHN.20.1_1,2020,1181494.5
CHN.20.2_1,2020,785315.5
CHN.20.3_1,2020,1448677.125
CHN.20.4_1,2020,2816718
CHN.20.5_1,2020,1190624.375
CHN.21.1_1,2020,238227.5
CHN.21.2_1,2020,546431.125
CHN.21.3_1,2020,284750.1875
CHN.21.4_1,2020,1449376.625
CHN.21.5_1,2020,530660.125
CHN.21.6_1,2020,722650
CHN.21.7_1,2020,310754.40625
CHN.21.8_1,2020,2578043.75
CHN.22.1_1,2020,2651198.75
CHN.22.2_1,2020,3888303
CHN.22.3_1,2020,3439935
CHN.22.4_1,2020,2331516.5
CHN.22.5_1,2020,520163
CHN.22.6_1,2020,5312707
CHN.22.7_1,2020,9807252
CHN.22.8_1,2020,5628791
CHN.22.9_1,2020,2379321.25
CHN.22.10_1,2020,3367243.25
CHN.23.1_1,2020,3536269.25
CHN.23.2_1,2020,5861051
CHN.23.3_1,2020,2375398.25
CHN.23.4_1,2020,8488728
CHN.23.5_1,2020,7929668
CHN.23.6_1,2020,7454300.5
CHN.23.7_1,2020,1267590.125
CHN.23.8_1,2020,6191228.5
CHN.23.9_1,2020,10339901
CHN.23.10_1,2020,10228416
CHN.23.11_1,2020,2962732.5
CHN.23.12_1,2020,5639003
CHN.23.13_1,2020,9885869
CHN.23.14_1,2020,3031729.25
CHN.23.15_1,2020,7395368.5
CHN.23.16_1,2020,5083517
CHN.23.17_1,2020,5403053
CHN.24.1_1,2020,32838048
CHN.25.1_1,2020,3578284.25
CHN.25.2_1,2020,3691789.5
CHN.25.3_1,2020,2426154.25
CHN.25.4_1,2020,3535638.25
CHN.25.5_1,2020,4722666
CHN.25.6_1,2020,4105545.25
CHN.25.7_1,2020,2032431.75
CHN.25.8_1,2020,5260135
CHN.25.9_1,2020,3144727
CHN.25.10_1,2020,1459821.625
CHN.25.11_1,2020,5616769.5
CHN.26.1_1,2020,3262074.25
CHN.26.2_1,2020,16803480
CHN.26.3_1,2020,5192995
CHN.26.4_1,2020,3461647.5
CHN.26.5_1,2020,1320909.625
CHN.26.6_1,2020,2574893.5
CHN.26.7_1,2020,2022740
CHN.26.8_1,2020,2933184.5
CHN.26.9_1,2020,5059361.5
CHN.26.10_1,2020,4439289.5
CHN.26.11_1,2020,3032913.75
CHN.26.12_1,2020,4196209
CHN.26.13_1,2020,5930588
CHN.26.15_1,2020,1747362.625
CHN.26.14_1,2020,1619895.625
CHN.26.16_1,2020,1779579.875
CHN.26.17_1,2020,1346100.625
CHN.26.18_1,2020,3033465.75
CHN.26.19_1,2020,1480953.75
CHN.26.20_1,2020,4141445.75
CHN.26.21_1,2020,2309381.75
CHN.26.22_1,2020,2936163.25
CHN.27.1_1,2020,19180990
CHN.28.1_1,2020,2848141
CHN.28.2_1,2020,669154.375
CHN.28.3_1,2020,1561561.75
CHN.28.4_1,2020,464073.9375
CHN.28.5_1,2020,2043931.75
CHN.28.6_1,2020,666595.5625
CHN.28.7_1,2020,2594821.75
CHN.28.8_1,2020,513320.65625
CHN.28.9_1,2020,4801037.5
CHN.28.10_1,2020,2418113.25
CHN.28.11_1,2020,697058.625
CHN.28.12_1,2020,564807.875
CHN.28.13_1,2020,1642027
CHN.28.14_1,2020,703536.875
CHN.28.15_1,2020,3920448
CHN.29.1_1,2020,732635.5
CHN.29.2_1,2020,656649.625
CHN.29.3_1,2020,590418.125
CHN.29.4_1,2020,123341.90625
CHN.29.5_1,2020,251518.4375
CHN.29.6_1,2020,350305.125
CHN.29.7_1,2020,784076.25
CHN.30.1_1,2020,2663864.5
CHN.30.2_1,2020,2834879
CHN.30.3_1,2020,3656208.25
CHN.30.4_1,2020,1341630
CHN.30.5_1,2020,451108.34375
CHN.30.6_1,2020,4908454.5
CHN.30.7_1,2020,7253243.5
CHN.30.8_1,2020,1384261.25
CHN.30.9_1,2020,2500130.5
CHN.30.10_1,2020,564218.4375
CHN.30.11_1,2020,2602215.5
CHN.30.12_1,2020,6273229.5
CHN.30.13_1,2020,3779669
CHN.30.14_1,2020,1269429.875
CHN.30.15_1,2020,2600080.5
CHN.30.16_1,2020,5836700.5
CHN.31.1_1,2020,11658053
CHN.31.2_1,2020,3170534.75
CHN.31.3_1,2020,5804395.5
CHN.31.4_1,2020,6333255
CHN.31.5_1,2020,2078058
CHN.31.6_1,2020,9918710
CHN.31.7_1,2020,2135894
CHN.31.8_1,2020,5554559.5
CHN.31.9_1,2020,6707583
CHN.31.10_1,2020,11453860
CHN.31.11_1,2020,1161547.125
