pref_id,pref_name.x,prov_id,prov_name.x,pref_area_km2,pop_start,pop_end,pref_gdp_start,pref_gdp_end,rail_start,rail_end,hsr_start,hsr_end,n_station_hsr_start,n_station_hsr_end,dist_station_start,dist_station_end,dist_hsr_station_start,dist_hsr_station_end,active_zones,n_zones,n_zone_types,sez_area_km2,pop_growth_ann,pref_gdp_growth_ann,rail_km_change,hsr_km_change,hsr_station_gain,station_access_improve_km,hsr_access_improve_km,zone_intensity_v,connectivity_gain_v,pop_growth_v,econ_growth_v,zone_band_v,conn_band_v,pop_band_v,econ_band_v,trajectory_type_v,variant,pref_name.y,prov_name.y
CHN.1.3_1,Bozhou,CHN.1_1,Anhui,12370.20732592013,5084110,4652258,28749.953124083684,365297.8181715927,197.152370492869,281.1039282901218,0,81.81510572146402,3,3,8.261852891805598,8.261852891805598,40.38222205619785,40.38222205619785,0,0,0,0,-0.004428529837849027,0.13553492698624114,83.9515577972528,81.81510572146402,0,0,0,0,123.79088462009042,-0.004428529837849027,0.13553492698624114,low,low,low,high,Activity Growth Without Population Surge,baseline_q33_q67,Bozhou,Anhui
CHN.1.4_1,Chaohu,CHN.1_1,Anhui,13010.911816800353,4208880,4001506.5,28749.953124083684,365297.8181715927,188.19084082434813,348.9690466731809,0,347.49356290364807,0,4,15.873505752873179,15.873505752873179,68.46434393615938,20.33022854981936,0,0,0,0,-0.002523094823715377,0.13553492698624114,160.77820584883278,347.49356290364807,4,0,48.13411538634002,0,431.88266582806443,-0.002523094823715377,0.13553492698624114,low,high,low,high,Activity Growth Without Population Surge,baseline_q33_q67,Chaohu,Anhui
CHN.1.5_1,Chizhou,CHN.1_1,Anhui,11387.73591015558,1437148.875,1467912.125,28749.953124083684,365297.8181715927,0,162.62850546757255,0,67.01318306359812,0,1,54.92139574228295,37.20264982051093,54.92139574228295,54.92139574228295,0,2,2,0,0.0010595541845022094,0.13553492698624114,162.62850546757255,67.01318306359812,1,17.71874592177202,0,1,184.76492764092842,0.0010595541845022094,0.13553492698624114,high,mid,low,high,Zone-Led Industrial/Policy Growth,baseline_q33_q67,Chizhou,Anhui
CHN.1.6_1,Chuzhou,CHN.1_1,Anhui,19147.91967406199,4135757.25,4038640.25,28749.953124083684,365297.8181715927,413.63536273475313,413.6353627348006,0,516.6894094348049,0,4,25.14658499280521,8.561251131262889,81.80072358370266,8.561251131262889,0,1,1,0,-0.001187413464713627,0.13553492698624114,4.746425474877469e-11,516.6894094348049,4,16.58533386154232,73.23947245243977,0.5,553.8600771579133,-0.001187413464713627,0.13553492698624114,high,high,low,high,Activity Growth Without Population Surge,baseline_q33_q67,Chuzhou,Anhui
CHN.1.7_1,Fuyang,CHN.1_1,Anhui,14366.367527159951,7993388,7212625,28749.953124083684,365297.8181715927,636.1417281679026,727.0648748036227,0,273.79278651784637,0,5,31.841810897850625,8.164272851692216,79.60223519856861,8.164272851692216,0,0,0,0,-0.005125904346503396,0.13553492698624114,90.92314663572017,273.79278651784637,5,23.67753804615841,71.43796234687639,0,371.6094359280233,-0.005125904346503396,0.13553492698624114,low,mid,low,high,Activity Growth Without Population Surge,baseline_q33_q67,Fuyang,Anhui
CHN.1.8_1,Hefei,CHN.1_1,Anhui,10439.031110066428,5185038.5,7003879.5,28749.953124083684,365297.8181715927,502.6527970774353,703.9997358210926,0,734.1626037298244,5,11,23.04211297233484,23.04211297233484,23.046774625236893,23.046774625236893,0,7,2,0,0.015147931450221863,0.13553492698624114,201.3469387436573,734.1626037298244,6,0,0,1,840.836073101653,0.015147931450221863,0.13553492698624114,high,high,high,high,Zone-Rail Synergy Growth Pole,baseline_q33_q67,Hefei,Anhui
CHN.1.9_1,Huaibei,CHN.1_1,Anhui,3901.8574715440022,1838203.375,2292739.25,28749.953124083684,365297.8181715927,192.27886138630808,369.1232490855866,0,10.112740845653386,1,1,10.352833515601178,10.352833515601178,32.799643067834,32.799643067834,0,1,1,0,0.01110918444305864,0.13553492698624114,176.84438769927854,10.112740845653386,0,0,0,0.5,98.53493469529266,0.01110918444305864,0.13553492698624114,high,low,high,high,Zone-Led Industrial/Policy Growth,baseline_q33_q67,Huaibei,Anhui
CHN.10.10_1,Xingtai,CHN.10_1,Hebei,19703.753149069278,6674743,7632703,72927.06100606055,567197.2408899249,361.3727497372014,509.36593232497864,0,208.1125736327251,0,1,28.178722336996167,28.178722336996167,108.8251044967139,33.25074287565646,0,0,0,0,0.006728099670645138,0.10800640242555026,147.99318258777726,208.1125736327251,1,0,75.57436162105745,0,283.10916492661374,0.006728099670645138,0.10800640242555026,low,mid,mid,low,Mixed Transitional Pattern,baseline_q33_q67,Xingtai,Hebei
CHN.10.11_1,Zhangjiakou,CHN.10_1,Hebei,64256.60207095252,4195197,4520484,72927.06100606055,567197.2408899249,1035.6085019094203,1414.4473701987868,0,340.0174925292633,3,7,33.4167531420724,27.511641358142604,40.31242097134866,27.511641358142604,0,0,0,0,0.003740918246432967,0.10800640242555026,378.8388682893665,340.0174925292633,4,5.905111783929797,12.800779613206053,0,545.2471502418061,0.003740918246432967,0.10800640242555026,low,high,mid,low,Mixed Transitional Pattern,baseline_q33_q67,Zhangjiakou,Hebei
CHN.10.1_1,Baoding,CHN.10_1,Hebei,37000.308299252116,10479756,12003484,72927.06100606055,567197.2408899249,887.7046486294079,887.7046486294228,0,512.9823996036072,5,11,23.230007889516383,23.230007889516383,36.66222465723218,36.66222465723218,0,0,0,0,0.0068106650497823384,0.10800640242555026,1.48929757415317e-11,512.9823996036072,6,0,0,0,518.9823996036146,0.0068106650497823384,0.10800640242555026,low,high,mid,low,Mixed Transitional Pattern,baseline_q33_q67,Baoding,Hebei
CHN.10.2_1,Cangzhou,CHN.10_1,Hebei,23071.409521178164,6851486.5,7914483.5,72927.06100606055,567197.2408899249,1154.8415514336884,1396.4895020842507,0,375.1924847161697,5,6,3.5288433760979676,3.5288433760979676,14.055358433316574,14.055358433316574,0,2,2,0,0.007237505017523738,0.10800640242555026,241.64795065056228,375.1924847161697,1,0,0,1,497.01646004145084,0.007237505017523738,0.10800640242555026,high,high,mid,low,Mixed Transitional Pattern,baseline_q33_q67,Cangzhou,Hebei
